address, balance, time
terra1ss60ywqn4wp9xuzg9ckr3c8gwfushxvzjkfkqd, 0.031515, 
terra1yczv2548quyha053l07cxxh3ztavh54k7v3knd, 0.031452, 
terra1mg8e0nucdsm4uy2tpkd3uc24874rt90k0f2mvy, 0.031398, 
terra16haw5khlq5974ysdpfumduw0gk3gul07qssfhg, 0.031303, 
terra1d9a38dftx0wgt2szsejn6hpyp807wp3rkpnp8q, 0.031259, 
terra1rq3d2cs858n7vnk7tzakfvprnkyl8h5au9snhy, 0.030934, 
terra1pnp3fk3q9ppkkhztac5g4x6duyltddctz2w50c, 0.030923, 
terra12ddaqg9uyytappacnw9xjmmjhny45zn7cr46hq, 0.030863, 
terra1cp40tdmwpdc2m0dsylm9xr5mvdpyrudykuunc8, 0.030791, 
terra1qf5pz6t9a44e4gwx0fd2y92mpa4ac9hksmrnkx, 0.030556, 
terra1ed5p2kxxt2xxwnqpv06tf8yqaph76mrhuhfr4m, 0.030458, 
terra1tjfe446kk67c96gf3m7qh0ju0zrfahtndpmttt, 0.030347, 
terra1wkzhffp74ehwrrghkmx0elttlsqv44m4tq0lkf, 0.030266, 
terra1zj930yu4w3hqsrc52gltyswvnlce8q8vdccdhl, 0.030261, 
terra14wlwfscql4h5d0nknghha6h9uyz4skwutgehs6, 0.030240, 
terra1rcy72h9zewz8qmvp5sarax6g8ym6v6907j6z7f, 0.030217, 
terra1qdrkp0v62edkmz6a9l7annxjjf5gnl222v7sj0, 0.029898, 
terra1ndzsvvz0ry4lv5umalv97zv0903v7vzy5z5t5m, 0.029863, 
terra18239hm0seytrjn80tjsldpxgw7449wq8tl2l62, 0.029856, 
terra188qhkud52csc6xsv8jsqeyrens0h0t5u04m0m4, 0.029770, 
terra15ce0e5w6y6xzp988v6c8m2g845vts5rk68uf54, 0.029770, 
terra1naec7na4gd2r68pufe24hdehdgu3gt2vxcfqkc, 0.029590, 
terra13p20kgf0g2250adj703g7zjx2rdg9qdk4e4600, 0.029468, 
terra1eqttwax0x2fxfdf8nm0yvcxnftzt9llsuflf4m, 0.029468, 
terra1hc4fgpjrvrq0x5eknzphju5m2y65s0mfscse9n, 0.029393, 
terra1vuew6amx0jjdymy56y64qctfj59g8pqxckkvmf, 0.029347, 
terra1kfnn8z0grk48rhu68z6ncs4vfscq9ehvhsve6f, 0.029283, 
terra1fxwzrnu7jh54g9dg4wjacf2wzt0s5vfz39wenf, 0.029073, 
terra1qvpz8zfkpsjeyfy6a72dper980037eha3eczsc, 0.029007, 
terra1nvkdl3qkvj5v7tz29vdg3v95smvtwlpvphmeqd, 0.029003, 
terra162szedyjeyw02yhlkztfnla6allc5y2dhu33yw, 0.029003, 
terra1q3m00cfpm87jma7rnykn7k9vygyhw72x66uelv, 0.028974, 
terra13f6at6p7z6x982gk9xflfag60lal8q4vsdydv4, 0.028727, 
terra106sd4hph6gfahrlnetx3t06uyc7hyvx9ekl73x, 0.028681, 
terra1tj2678w0gyz9jzvl8h5cu77cglda9l8g0gypux, 0.028658, 
terra1dmynl8u4rdc3uvmqjxn9gy6ssjcdc8735gkg87, 0.028246, 
terra10f5suc4ktp0z5t0cvly7x8gstclalqhpm9x49c, 0.028174, 
terra1ckwjjljfkex35ql7e378j588cwtrtu0fax2ytd, 0.027761, 
terra1n66x3wpn9xer8cvz7pktxs03tuhj0twn87lxr0, 0.027738, 
terra15df4q44kz9fepaft6cex5f6wkedv902wafmden, 0.027724, 
terra1vjlcgkz9jhcvvkj5l964vv9qvxwqgurtpwrcrh, 0.027711, 
terra1cdgdfmcv947hyt5ezmy9aaqnf6ktg86k0zvuy4, 0.027689, 
terra1zwq489cd2u5teueup6xlgmxkuzcurs9kqscw7r, 0.027312, 
terra1yln4ufwz98yecjzzsdz8hn8ur83w5tsxmm099p, 0.027215, 
terra1ng4shzh6rk9vftjl4k7gmdk58xf30evn2tcs6v, 0.027206, 
terra1cruk9g0vuqzvd0le3fy9cq8yry9rc2n3nydzcu, 0.027205, 
terra14uev8puq5e3r706h08qwq8anpnppruaedp5hdz, 0.026810, 
terra13qgv3ev58hg7sm3qkvjnrvvul5cv2djjq02trd, 0.026793, 
terra190hj80ufpnuxlsudzkj63axfzemt2asukdngfm, 0.026767, 
terra1qhslr5l8kpp64s0hngwpjx5y8h6ygx8e3w3ga2, 0.026671, 
terra1tpeeknqes48pat3s5g8csf956u6wgaz5c3n8rv, 0.026671, 
terra1djrjp2s2ykmzam4zdyzvjpdan8fs2swdx5zq0d, 0.026671, 
terra1e7a7m5dx2ztnmjqrgxpfh2ryrgssx7x37u7q2n, 0.026671, 
terra18ygvag5qfm2z8jm740906r6hc5w7zvf0fq8u2y, 0.026664, 
terra1g32juud709rsssny8delf42qsr236x4u75ax3l, 0.026614, 
terra1jlc7sshfuknyme9rx3kd72wcym8r2s5sf57vj4, 0.026566, 
terra1vg4aytxphmw56hfeq9tc4qxh7pq020sg5tseps, 0.026405, 
terra1tg82u47yw8vmcn5rq7wzvl795cnu4l2ermvd64, 0.026373, 
terra1v2423ycapxdpugnj6dq43gezgv3vqnzgl6kqxa, 0.026356, 
terra1m8dyyv6daltlqmv2usv9xkhylfm567tt62lpgd, 0.026286, 
terra1czrmqp2yhgm9886d9t335cqrgjkh70wv9ktn0q, 0.026279, 
terra1y8d8mg5v540l6qynmed6n7k56maznc9etmxwup, 0.026072, 
terra1dwl95sfz2d87vx3lgjzmr3zvf6gf7gwjxy9ry7, 0.026012, 
terra1275yj792w732kve3ycy9aa7z2pyl9s9pzhvhuc, 0.025929, 
terra1gna7tsw658hw9hm3pz2ph9h2cu4cpvkwkg7nwu, 0.025794, 
terra1vwy64d29n5qckrl02qvt4lfvqeykhn7mqjur9c, 0.025604, 
terra16vh0jf7sxdgtugwnap2j3yz9y4erhxw3p9hw3x, 0.025473, 
terra1j3p2tucc66579hhuyt5796x9cn3vchmvrc9du6, 0.024841, 
terra1du0u8z46jcafkhg4ws56u25um8dxudcrl9w2qd, 0.024835, 
terra1dys49yjvg0e7l3pvjxr4rq5f00rnjzzghx6e0l, 0.024764, 
terra1c02yu0w298acfrrd7lx9lwcgv03c0963xgatd6, 0.024763, 
terra1qehdf88atj2lpmzuzr48t200sj0sy7a4j6zznk, 0.024635, 
terra1wluwt9nfjuxmfgw4j6768pnsdhzu3xzacu06zs, 0.024422, 
terra15ldqmfffgeup8mwmjppxp2ltcah2tqu04vu6l0, 0.024344, 
terra1n7ludq6t8vf27yf0vmpc7z9eml6k50289px5x4, 0.024201, 
terra109qww5z6s7ty2pzxdszylpptassqzz7lf8ktpr, 0.023956, 
terra16yrd2pu952r4lnfynt6cyk0whj6lhhhaltl0zx, 0.023681, 
terra1036alj03vaqncqx7jahwduq6zr80d9m6g6c0dz, 0.023672, 
terra1cden0v7r9ufhe2xp77lkrxtqu7tdj9m02nwd9c, 0.023649, 
terra14h5naxaa52lvkpes7ew3mjep3ewp8wyrprrdj0, 0.023565, 
terra1hvghsh8j6j4wrcjzfpptytx36q8cw9w40fz42v, 0.023296, 
terra1hx6ea4yxz7lhex5xv329475zlrzxvx57qmjylm, 0.023227, 
terra19jhap8w7w08jppm7kxuchxyvw7jvpcu5ngy6an, 0.023101, 
terra1q0x5gyym8nel23fymjvr9cr7jc0qlns656dtgt, 0.022978, 
terra1x0479valh9lpwcw3mg3vewh8kejw450qfuhynv, 0.022928, 
terra10pjdz4sn0ys4ncntr04n6my4kxw77dfgtkzu4z, 0.022618, 
terra1vrfw92w5e7ttpf2yaq4v277k8hmn24ekc3tnkr, 0.022289, 
terra1hsxku62pel22d8wy7qas9ayvyumnnxns52twdz, 0.022289, 
terra1zt3rxhpyjj4y7fvwldrnl54nk6gvq5lkr7u77w, 0.022209, 
terra1vevw0kkhehrrxkh3adwejww7jdq59zdhjs4d2m, 0.022162, 
terra1prhefgppg9wurd84ttyptxr9l3fmxwp9d5ftjy, 0.022010, 
terra1x543qrpugx3vu25kn6dh7u7jahj5gr9lssmn74, 0.021971, 
terra13t8xxxz0fm2z5q32246l4wu24gurrarcqd6cy8, 0.021899, 
terra1xg20wnxd46y3qkmu83ky9jqujqhup7agglz0wg, 0.021791, 
terra1y0phdkf2lec8n4z9q5a4srrax90549v2wafz98, 0.021782, 
terra1wl5l2hhqzac85egerqytsa7ax63ptjkjgg8rqy, 0.021704, 
terra1patn3flp39amrrrd9zm3rkqgdc9u2vadhsfwg4, 0.021525, 
terra1x9xtx9glvvc9c99aculjyuzgpnnj4nta4z95e8, 0.021337, 
terra1c4ckvrt46jrhx7z3a8jgd5uvax7hljv0atzcvh, 0.021337, 
terra18ws97k60f6f74pcjku9s9gkrae39yqd3scm3vv, 0.021172, 
terra19nzltqqg96qeuxrrpa87rlt050up9mt5kltcyy, 0.020961, 
terra10nhleutpuzcdarxf0x2hkz8ltdyhjc62x02hfh, 0.020961, 
terra1qzsgrcch02lvqftrsckgfn9pwxslcat6raeuya, 0.020864, 
terra19e08ukun2lk64jw5sfx7qvcndcf7h03n6z4lw9, 0.020852, 
terra1xywze5am5jts6qhw72ewa9ah4t5dw5zrs96mnm, 0.020852, 
terra1k9k46cgsalv98kwm8ll2rfl9tv9e49e0a5vezy, 0.020852, 
terra1y9wlsa92gw8mumkmt20mawjkkxm699enpz22s5, 0.020809, 
terra1zjtjpfqmmz322tz74hm5ncw33da3wv9uagu4y0, 0.020778, 
terra1xan4rz2dy5p2n42wssk4vas458guf3af5ejhu7, 0.020626, 
terra1vum9xhpfmykv6hj0mllkumc872yaw8a3zs8pf7, 0.020543, 
terra186l02r8k306xslfuukpzrdhrsv260fw8w0n3dg, 0.020308, 
terra1f74wf5v9pcdxf3cmpr88y2pgmy0x5wpf5w6vrn, 0.020256, 
terra1k2ngmcpnt6hk2uvwpzfw3ett80gwwwme05nvkm, 0.020210, 
terra1gdg92ftljxpyd9jf96pyryy8wzyz0v7umqjer9, 0.019958, 
terra198r7s6vf5s06u3y8yd7q8tpttxrty3a8ghyt4x, 0.019776, 
terra13hefrvf5q0jnt57m3as0zyvhmj4tq6pnnnvvls, 0.019725, 
terra1dh8xrmdzjxt0tp6lcan8kgvrxpzawjg4vl3u3j, 0.019646, 
terra1wgeam6gp5fswvn0v78cpehwk689u0uw2lr8j6q, 0.019629, 
terra1424k9jmqjhyt4558p0yxv80xtumfmlpq7z95ar, 0.019537, 
terra1x5cx90qk9dzv0lv027mq0623asg7txa469gkmx, 0.019529, 
terra1flfzdmr8ecjjdy4s3za8kh0q59a7n64xzzv25u, 0.019505, 
terra1hzvpzpfkrmt5wj6zmsfyk9jjacshnvhtcst6h2, 0.019363, 
terra12nskxnq80wdf92frfjgte5ylfv8kjl3v0yc3jj, 0.019323, 
terra1pmnehc8u6ql7rua87s34sye49znun5uj7zkpzx, 0.019253, 
terra145gm4qqmzz5w4a456gaapzwj53tmfrrjg5kdh2, 0.019105, 
terra12dgeayvpgkr76nwhaatutm2xn5qlguuxucgvvy, 0.019057, 
terra1290lra0z3utvnhdn9kem9d8yqwt6tdj80lh24l, 0.019009, 
terra169mhvh4u2y27eucrcg9rjsrkfzkjhy0wmdfahf, 0.018947, 
terra18vxwyem4fdhjrx5s5ed0jeek622q220qrqadhn, 0.018670, 
terra12cw5q8942fx8mrf3tj3wty46zts86htttayd6y, 0.018670, 
terra15vwul67wzsset3uz9sqz6hfq55g8zmkqx04pr4, 0.018670, 
terra139nhgrhw58px2hrnmsyvshgvyuakwwyd94fk4n, 0.018400, 
terra18sed8t7cqklhwuqvu758uagvncdzlh3lj2qsse, 0.018293, 
terra1crhfuyw7xgpcc7kjrm50a4nzssm7r8e9sf9857, 0.018266, 
terra1v2zyj85mwsw2cnm7xx263u7qqv4s4wmjul3pea, 0.018161, 
terra137430whawwn7463yzn5r7hpppaeyd4uvr32ecm, 0.017967, 
terra18mg3g68zeruhx8sdjypkqpued2ufgsq0gh3jj3, 0.017907, 
terra1carz8zayvnwzvmysqyppxp9yzlr88747e0h548, 0.017829, 
terra14genckm6gmppd9a548qyunx6v9xx4wj4jcr3cf, 0.017813, 
terra1c6czrm2rl7j288qj7j77wcuy3afuuea2juw9cy, 0.017813, 
terra1da2rs07c5yplua8hqf05vg6v8xjae42amwyuld, 0.017770, 
terra1qa4c6rzvc7s7q68w2pmwe04y8d527nwnvgxu4p, 0.017754, 
terra1549ejkmsgcc2dxg2uuh6tvsnhtrvwpmnpyzmk8, 0.017744, 
terra12wqscdgwtavqvn4fjwy4mg527dx5fglyv8hxc2, 0.017726, 
terra16nxs8suhshd55euxzrqnl3h20rwjqm7kwq8pps, 0.017608, 
terra1tk27qv4fnq8svs8gp420t0f2vpvmlq0l4jnlrg, 0.017575, 
terra1kf65ezda6n8qnk7j8v0d3gxkp4eyvrhtcwwzmw, 0.017553, 
terra15m3u5uqw9083sguvnn0gnfxyrtg409nrtvwxfz, 0.017527, 
terra1yca49tzged278sgx9vp6n74s0a3vdgyqgjtkrr, 0.017513, 
terra12wruw7sclhndknpatnvn3esy9nt92gkq0v4kag, 0.017513, 
terra1whvxsx5na7382egtf3h5snr239wrs7ysvngt0z, 0.017366, 
terra1hfmxrqrl56x9tdyw8p595du4ekhuwz2lhjjfra, 0.017329, 
terra1gh6fg4h2rujfgcc50rfz07uz69fqcmuzu8tzsr, 0.017037, 
terra14657vf54kv0f4gp87ghr3ctg6hyl6kl64vxls3, 0.017014, 
terra10elp30y8u2nxjcqaqsdxznwq52eah9t8ch633p, 0.016714, 
terra1rw2hn4epr9n47rv2mw3kwyyq8r505m5ghn96md, 0.016630, 
terra1ne4vj3al7yyft55psuyquww3lzrtyj3nkcz5cz, 0.016613, 
terra1qgdfc4tmvyntms27rechmqeg5lg33uf72apa8g, 0.016423, 
terra1sark2fm3c6mxllt4w7mvm68jx6hce2cqdt3lsd, 0.016423, 
terra1eulss53ew5ldycfep9saumvgz066haggqj26sr, 0.016423, 
terra1dzkrequeksdv5te2c2u5lu0yxnxutvam9dgac6, 0.016364, 
terra1h9tfp753wnhvwvlf5kgk6647yk6ucaevd587r6, 0.016329, 
terra19h2dk9wdus45fh5w5csfe5g7dqwrrr5aepnjkg, 0.016281, 
terra10zwdaz7c2fuhgu4w7cdrpdt9m26plpphu3qehh, 0.016281, 
terra14qnpngum3wgmtv5qkaqvmq5lkr9j0c82ygedmx, 0.016274, 
terra1qqnt9zvjs2r9k6twlw9xkjc2dmx8sj30ncud3g, 0.016239, 
terra1ngqlcsazv8ee45a500s6ms5jcpcj85se9g5lsu, 0.016239, 
terra1rh4pcnqx35lnj9cahja6weqkgeppxyezussne7, 0.016141, 
terra1tp7sxhc0txtwxj9pgdcwprntyje20ze3q5uhs6, 0.016141, 
terra1wkw502w02qsrjapw60rsp9dhtzypk9heljqaw6, 0.016094, 
terra16wvvgnmuuhugam3rkn5639gga99qq2nne5eh63, 0.016086, 
terra1vcyyslt8rlqu8az0zugmecxenesz4rawrecrd8, 0.015921, 
terra1w9cxukt72w35607dxaez6pmzaq2g6q66msqal4, 0.015921, 
terra1hlddyvd79667959gx7c0jnx82vqjlz7k9efe5x, 0.015921, 
terra1w6vkmmvl3vw2cstd79dp3j3m4wtmmmcahhxgzk, 0.015763, 
terra1jgsu4hc4tzg6dt8e6l4qkxmswcg4fu5vfcvpt5, 0.015682, 
terra1cjrk356exz990t0s90vlmj6mqmqcd9k70am9zu, 0.015639, 
terra1rp87lnrru2k9v9pje849vgps2s0nh8xayev44c, 0.015602, 
terra1h8pn4tdzpfftf4ycx9ca340t38v0lfgfm6ts67, 0.015602, 
terra1hv770q2tadudh4n6kat6dtmy4gu6rumku3ktj5, 0.015602, 
terra1g4p2p65nx7v83kdsh905fvgjh0sqn6wn7zf6st, 0.015587, 
terra1y99yfaaxm6m03wpg7snl57p6k5j07qpevw0raa, 0.015392, 
terra1ku0zuk0ja8j26cyq0aqv5srpcal462232f9uzz, 0.015379, 
terra1y4w5dndqdxcqdlhw5hzrf2nm5agxewjnx4mtmt, 0.015378, 
terra1c2lu4a2h6as4qzyduwmykfg3f2kq5pepk5c0v0, 0.015076, 
terra180xkvh9c50wsgx4plqmk080u7ndf6w3wsmgslm, 0.014972, 
terra1zukla5mttmy2qm9hdmyk2y0xhld8u0vn6eautv, 0.014894, 
terra189jhydjsqjgp2mm7feskwlpevyq40xhu3n8d00, 0.014894, 
terra1v76trp9g5yectdypnklc5heymuqdwfm8elyrhw, 0.014894, 
terra1chjeqgu6kl5af7jylnr0x7ke8yypk7ehm3p2ug, 0.014894, 
terra1h88tlelcvz8z5zrpxhz8g6rapqddqjvdlyuept, 0.014878, 
terra1dgg0ph275tdfxr037qkz4ef33mwa7hlgehfn6l, 0.014823, 
terra1yemn2wfmcluan8r0xk3yr9m2uuz8kqmh4hn7ar, 0.014795, 
terra12segp6yqlaukavusd6ve5692ykcdd8hv5tp5as, 0.014795, 
terra1vuk7lvj83pkdu2jqhxyvd4snlru7dnxsn5hlal, 0.014781, 
terra1kx4lw93cg2vdh8du9t8pnr6w4d3spkmm36plxf, 0.014673, 
terra1j4wfagl6q9zclfsju3hrzqnqfj7uw2jnguh6h6, 0.014669, 
terra1z3fwjen4shjpp6mfrs6nkqwr9z5e65kjggxrag, 0.014586, 
terra19vz3kc2xzjf5ndl9vd8efu4ggwzry8rhuht9k7, 0.014330, 
terra1r8j457epanrp9xnlsmmntv2s4xq94qz5cvtktd, 0.014279, 
terra1f5k8pmnwa7gzsq3yxnj2d6h66zk2vrmnql3ugx, 0.014278, 
terra1390wzcwc2vgrkkuz7cymzjh6hn4nqmt9d849tq, 0.014136, 
terra15e9dss48gj7chpp5g7xs48zgcnpgy4e5syqmr4, 0.014095, 
terra1tdwlw2gk4qj20y0data2h8ufkptg0psqz07ghy, 0.013945, 
terra133ekycrv5d5tdd3ydaclfcrj8k0xrvyhudqks4, 0.013880, 
terra14d9cnzdtq0nd0897gvdvc76kzwwkgc68u905cq, 0.013880, 
terra1hqztcm48gn8ph79egznatjzx7vdwmq5cxa2wtc, 0.013880, 
terra14dsczmfnnjvs5exy7dsd8jjzltwcpxlur232j5, 0.013717, 
terra1ysmld7ddq4fvhjlsu7kkm6yj8nk7e554psnpmg, 0.013692, 
terra1p9kuhadwu9hm98usjnkhj7nrm3yxha9euztfqs, 0.013607, 
terra1n4a86u953lej8ed6ug7cjv08kcsyxjdelmjvk4, 0.013509, 
terra18s82u9rjjkv7k94jmxvzrlljchygtw79hgyjqs, 0.013378, 
terra1qxht2k8sxyx6gc4kk6lyxgp76g0gyrrpd65fkt, 0.013335, 
terra1q7lgt68wx4cq5l7pyrwan9cq99qckw6m6j2plx, 0.013335, 
terra19hazjgregla5trxj373zzxkmvrg0nyld7jxp22, 0.013335, 
terra182qza9vs95qsga7evdy45epxde53vmdt2qqy4t, 0.013335, 
terra1008v2czymqxs5hvuqcadlay3shkdj7ska2a6y4, 0.013335, 
terra189wglwglml2j8lz3u5tpxaexp0vh6tysh328pr, 0.013184, 
terra1hk2wls0ndmpsg4trj2clpup9ngvyxhhllqrhav, 0.013124, 
terra138gfd9wdjg5ga9n549agv79eferne5en7ahce9, 0.013019, 
terra140tl4vg606vru3jkd6nq6pvzm25ge6kq0envew, 0.012883, 
terra1yzsyuj0vaustpzhqzk7l8yal6rrpm6syeydq8j, 0.012835, 
terra1fwwkfwazn88uk90l39v73zywpqhfpvn8nevf78, 0.012736, 
terra1f06e74sk6747jf4lwntuest33d6ca77y9avmaj, 0.012610, 
terra1ytr2hwttup42qx42fccgx7gfhntwr2ksq0gaex, 0.012492, 
terra1g6wncmazc9796fla02j3g0whmynyupvteek8nr, 0.012472, 
terra1j09p4kyqyeyhzzxqmsa9yx5l8ryv2c7m4dpsk8, 0.012470, 
terra1fh46f99td0upsrepf6ell53gwe9zyyg8xf9dtn, 0.012246, 
terra1vfrm00s9cny5z2wfk5m5qt9enw60jhfnu7pu5y, 0.012122, 
terra10kpp03tzmvygqfv384ahym4p64rz3qmlwdku43, 0.012115, 
terra1r7e4sa5m4takmw35c76q7dh8evdnuewzgmzrsd, 0.012058, 
terra1rkrr45f0r9kuy3flfw0xlncetand5sjvgx554x, 0.012002, 
terra193pzpf2rlme3cenxacw69jh74j8zyt6zpu3xka, 0.011848, 
terra19arnlc3a483hzpehh4j94qwuuzv9y4q6cujmch, 0.011739, 
terra136pydw5hv2hfawwamr30a55hyltqv8rujj6glx, 0.011739, 
terra16law7lyqc8wdx5paaps0nza3afer34yhhc3vqg, 0.011739, 
terra15e06t0w4xpaxx6p2lwmmvz7gshngm0806j7rp5, 0.011617, 
terra1td49u6eau7vdtm99jpgh4rqm9f27trr6fegpdd, 0.011592, 
terra1tar9hyd4052nquarl0vzj8nuyehfusy36wca9w, 0.011590, 
terra1kaawlte79awuj6fpj5de3c60r5lz26v8sq3jts, 0.011104, 
terra138aj779sehvkkks8e3nagcpy3wtetu2dxycza6, 0.010904, 
terra1d62eg8tastfpkmws4z4gtnxsn62x4tje6zswl4, 0.010822, 
terra1g6nnffavsleds6c4nsj0dlggydtfyrwf899ynv, 0.010768, 
terra1rc8zsn3m5uxhj7wmds5zlf7s4h0l04cthlg8xu, 0.010668, 
terra1xz6w4daud2wckj6e9ge6k9pe77ftkf9egr5uue, 0.010668, 
terra14j8pfu59v5x3p27s9ha5pjww53rep96mv8fpqt, 0.010668, 
terra1eq9k88z2km6w8tym4t97zxs6r0pmw00242xjkh, 0.010668, 
terra1pywlxd0s36dd67muydsrersks9ar2zxee6etsx, 0.010565, 
terra1kwj2nhjl68kn9slat4al64a5n8r53c6nnwpqt6, 0.010230, 
terra1gapml4wn3l0fjshxs6jcdd36xd0vr7mnr546ur, 0.010136, 
terra1qvklj66qrpkmldyhcd80fyf4quttju006sssku, 0.010113, 
terra1qgvrfy55zlcdtmj3zq7hcvx0caezny3r7z2c2w, 0.010002, 
terra156afyszhe7fke5lz34rvhmaxjevzm5crnwqekw, 0.010000, 
terra1emw8pwyzllntqjc3zsf5s56cts4u793p0szm7v, 0.010000, 
terra1jkg7vdaa8d0rk30tefqw09twlwlyqadpktwpsm, 0.009741, 
terra1pz6py7w9y8d8a64yr7s38npx6j7u5uuzjprswl, 0.009697, 
terra158zm3xjuwrwyv6q5785m4hhkf3tzdmxp0wgq76, 0.009674, 
terra12fl60y7e6hxn4axzmusj0wy7saup3s4vkf36sw, 0.009646, 
terra1znwv26u3hl0c6lafuqxupx7fy72vyeeulp9lhz, 0.009605, 
terra183hlp5ea9svsguz2ue3vq43ekdmk7aq2h622yr, 0.009605, 
terra1vk7v3hpupxva5gk32ve36ppm0afvptpxg666c3, 0.009569, 
terra1wc276fek86ranerk4dqdrn9vfmpgpewlqmxnz0, 0.009552, 
terra1v8azewgaxcdlmvg93cvdh09cv3vc5r7j66rg04, 0.009509, 
terra1jvaeuhpng6vxcqhgkrtxpwfcn3eeuccn85q5s2, 0.009497, 
terra1pqe9tjkqay2c7p5mdc2dzcg34y6r6drwhkn03u, 0.009407, 
terra1yffksprr7hs79f7x4kzesm5w3v58ucyakftae2, 0.009352, 
terra1252rjkyhlnyczqj7vvn2gmph38dezy3zl96xkf, 0.008938, 
terra1zfj75jrhf4npmpucg6tlzjugy03wvr9wrrq7q7, 0.008931, 
terra1qxlshxcu5sp0rdzvfy9srs2gnaufevue7y92wk, 0.008914, 
terra1xqdvmv2m55dwx2z79d0q028yrk8qvdpcxae3f3, 0.008896, 
terra1z0769h7gf2a3yg5mnyv2098cgnrtqdeg09vs3a, 0.008877, 
terra135mtn7e4mh4gsyhrurfcym99qz8yyx06lt0w3r, 0.008831, 
terra1nps78l8r5lvqg784fjh4xnnvtfer5ln25rmcws, 0.008812, 
terra1yyctscvv3k65m7x044mfjl94ye089jqd4ysgr4, 0.008656, 
terra1r54kdnuqa6c0eep0pgg6vdyhhkukc2cvl5wukg, 0.008602, 
terra1wt33sz208crcj9ce7dl4mxmsv5z9p929l5k92m, 0.008573, 
terra1ymyg6yezpnnx6z86245g82qfzq6ugtyhh83nwl, 0.008526, 
terra1dlas09cns58q7efld0xjru0zq0zl60juf7reta, 0.008356, 
terra1kkhjk0ass2wtjz2uwssyu9rzngyexf750emnel, 0.008317, 
terra1j8qqeqf8ll0rg6kucqme2vwxuvgfvpscvl4h9q, 0.008306, 
terra1qfya90wtdhygfg6lslssd427knhlwnr6j9zdza, 0.008252, 
terra16u6k5m4nf06fuvqhme2yg4d7wmwq2fu6q7xh55, 0.008250, 
terra13dqhtdwq0vmd955fh28qdku4cyy0rh2t2ad06y, 0.008194, 
terra18fchtjfkdjmy2p5jccz2s9xeuqf3ud68j2smkv, 0.008172, 
terra1ddlnp0qms8c8e0d80llf7c8rt0lc4kvx0tqyne, 0.008006, 
terra1slzg8q5xufzqrna0pd8k028nn5c3j5s3hrccvy, 0.008001, 
terra16kg8pka0aaaa69e86dd6smlda3d0esays933nw, 0.008001, 
terra1ygg6k84q3mfys5pdla8je28y4qx9z8fde5cfgr, 0.007960, 
terra1zgkc5k73puxv8a4anqcyrggjppuauqd07qt5xw, 0.007951, 
terra1z0hn54c4pk27htzsfvqvfxsqtw62wdh6r85ury, 0.007880, 
terra169m2gn0qgjpnsymc7a4pd6plpkrtc2run6rlfs, 0.007804, 
terra1tq2l2esrhtxhlm3d2nqkch93md6fxctwxqdgl0, 0.007779, 
terra13243c7fa35fgje4v5cykflcqcfel8ts6h39zvp, 0.007601, 
terra12gwtwxtj3f697qwv4wwp492fkq04wpcf80nnyt, 0.007130, 
terra1sejgwq7vxxjtr999atpqvsfs4y5wdl9fauw0sd, 0.007025, 
terra1g7pk8l98l6dske90gcp4wjryac2zp96nsacqjn, 0.006976, 
terra1v7fdlntd9rw0jnzjfkkqxfa3u0627hr3wsslqs, 0.006922, 
terra1fwgxq45nz43m7qlugz82ehmypx0jvh4twc9qtv, 0.006838, 
terra1gnkh3skrxymj22pma34ls6ffjmr87ggmn9j446, 0.006648, 
terra1ech4ag2uppevu829wp9nwd8ul0x6nfjvwe9sa9, 0.006637, 
terra1njmf3appjle858jm0c7xkktwkql093tmsz2sc6, 0.006620, 
terra1tn6svsn98ywvt5z0t44xndwe97uj5vc8e9d4qs, 0.006588, 
terra1pg3hmkcctsqz3zshl969sa40t908pdessyqk7q, 0.006512, 
terra1ttck2ck0lfq6t46695szlnt5ld5y0dx9jqac4f, 0.006413, 
terra1cpgcej7n9gs77sg4ccpt52aflmjvjqkd5fmdd3, 0.006394, 
terra1fvqmu0sznk88m25p8s0jlmal5e7hgguslr56nu, 0.006390, 
terra1s2yr3azgmxezspc5r5wr6e7g4s0xzypmejjelz, 0.006368, 
terra1td7jrnwq4r0mfsrtmpxw0e4xpzg2vupxg2qjd8, 0.006260, 
terra1prjclu60pqhtehtc50pr0wn3pjzfjzepk9yr93, 0.005986, 
terra1s9ymseveuduhy05w5qcge4pmez7rzl2sj2x67w, 0.005957, 
terra1jk3evtsl9q83slddh0auzuf8jkl9lgk6y9tjk4, 0.005957, 
terra1zymwcgfndumw7t2sph0xlap8cmwdwag50wwaxg, 0.005955, 
terra1zzhnmdhc48vfu0kzd5wldlwn2mgap4f5awdlrv, 0.005954, 
terra162vhkugv7y67mg2mypxc8s85avy07lnp6nwj4j, 0.005890, 
terra1x4rav5qcgh78gqqyr553aus4l2t4505u8s69k0, 0.005877, 
terra1q6j5ly2gum4e4lz3rtq9kgm362xgmy49vp04cd, 0.005869, 
terra1e90y3dy7xm0eyjv5ffhmy2p53lnrdz9z50ww9e, 0.005869, 
terra1kklfqajjeat7r650ghcnrr8zvapdxp60v0288m, 0.005846, 
terra1n9lfjt24ryyzznruwfu3q4ydg8cjv0mgg6dvcx, 0.005812, 
terra1dd0l5mw36med028tv999rlk2dea8fy90ct9vu7, 0.005732, 
terra1v8ealxn4q3l5cu5ma79tpzrd22qylsgry4cs7q, 0.005537, 
